Date,ASELS.IS,SISE.IS,TUPRS.IS
2023-01-16,28.836334228515625,39.600502014160156,51.78586959838867
2023-01-17,29.309059143066406,41.65668487548828,54.59416961669922
2023-01-18,31.374130249023438,41.29494857788086,56.16605758666992
2023-01-19,30.702360153198242,42.22784423828125,55.98394012451172
2023-01-20,31.075565338134766,42.208805084228516,57.09576416015625
2023-01-23,30.30427360534668,40.66667556762695,58.41843795776367
2023-01-24,31.3492488861084,40.457244873046875,59.6261100769043
2023-01-25,30.677480697631836,39.94320297241211,60.09575653076172
2023-01-26,30.32915687561035,39.37204360961914,58.96477508544922
2023-01-27,30.62771987915039,39.8289680480957,60.833770751953125
2023-01-30,29.383699417114258,38.553375244140625,57.920040130615234
2023-01-31,28.26408576965332,37.63951873779297,56.68362045288086
2023-02-01,26.39805793762207,36.4591178894043,53.93283462524414
2023-02-02,26.597103118896484,37.96317672729492,52.878517150878906
2023-02-03,28.5875301361084,40.971290588378906,57.41205596923828
2023-02-06,29.259300231933594,40.590518951416016,55.48554229736328
2023-02-07,26.348297119140625,36.954124450683594,50.098968505859375
2023-02-08,23.735858917236328,34.76467514038086,46.72517776489258
2023-02-15,28.960735321044922,40.64763641357422,55.1021614074707
2023-02-16,28.338726043701172,43.0845832824707,60.42163848876953
2023-02-17,27.816238403320312,42.74189376831055,59.808223724365234
2023-02-20,27.243989944458008,45.2169189453125,59.07019805908203
2023-02-21,27.069828033447266,44.45537185668945,57.89129638671875
2023-02-22,27.368391036987305,43.42728042602539,56.26189422607422
2023-02-23,27.044946670532227,43.56055450439453,56.2139778137207
2023-02-24,26.5224609375,42.361114501953125,57.469566345214844
2023-02-27,27.592315673828125,43.846134185791016,57.50790786743164
2023-02-28,27.467912673950195,44.93134307861328,56.846561431884766
2023-03-01,27.61719512939453,46.39731979370117,57.48874282836914
2023-03-02,27.542552947998047,45.50250244140625,57.757102966308594
2023-03-03,27.169347763061523,44.70287322998047,58.51429748535156
2023-03-06,27.716718673706055,47.73955535888672,59.654869079589844
2023-03-07,27.816238403320312,46.47347640991211,61.907257080078125
2023-03-08,28.338726043701172,46.53059387207031,61.725154876708984
2023-03-09,28.98561668395996,45.90231704711914,61.245914459228516
2023-03-10,28.214324951171875,45.064613342285156,60.27729415893555
2023-03-13,28.288965225219727,44.017486572265625,59.2248649597168
2023-03-14,28.836334228515625,44.18882751464844,57.28509521484375
2023-03-15,27.51767349243164,43.769981384277344,58.49229049682617
2023-03-16,27.96552085876465,45.17884063720703,59.348670959472656
2023-03-17,28.53776741027832,43.750938415527344,57.295413970947266
2023-03-20,27.592315673828125,42.28496170043945,55.02546691894531
2023-03-21,26.5224609375,41.77091979980469,54.79847717285156
2023-03-22,27.368391036987305,42.95131301879883,56.593788146972656
2023-03-23,28.16456413269043,43.52247619628906,56.40807342529297
2023-03-24,28.015281677246094,42.72285079956055,55.07705307006836
2023-03-27,28.189443588256836,41.9232292175293,54.055580139160156
2023-03-28,26.497581481933594,39.98127746582031,52.869022369384766
2023-03-29,26.995187759399414,40.91417694091797,55.35565185546875
2023-03-30,26.348297119140625,40.78090286254883,55.613590240478516
2023-03-31,25.850690841674805,40.28589630126953,54.69529724121094
2023-04-03,25.402843475341797,40.723785400390625,58.234336853027344
2023-04-04,26.472698211669922,42.85612487792969,59.2609748840332
2023-04-05,25.950212478637695,41.561492919921875,57.383113861083984
2023-04-06,26.32341766357422,41.10456466674805,56.04694366455078
2023-04-07,25.950212478637695,40.74282455444336,55.433021545410156
2023-04-10,26.895666122436523,42.28496170043945,56.91365432739258
